CONTROL,VIV_SEL,HOGAR,R_SEL,FAC_ELE
2260029,19,01,01,000298
2260029,20,01,02,000298
2260030,01,01,01,000316
2260030,02,01,02,000316
2260030,03,01,03,000474
2260030,04,01,02,000316
2260030,05,01,02,000316
2260030,06,01,02,000316
2260030,07,01,02,000316
2260030,09,01,01,000316
2260030,10,01,01,000158
2260030,11,01,01,000474
2260030,12,01,01,000158
2260030,13,01,01,000316
2260030,14,01,02,000316
2260030,15,01,02,000316
2260030,16,01,01,000158
2260030,17,01,01,000158
2260030,18,01,01,000316
2260030,19,01,01,000474
2260030,20,01,02,000316
2260030,21,01,02,000316
2260031,01,01,03,001071
2260031,02,01,02,000459
2260031,03,01,01,000306
2260031,04,01,03,000459
2260031,05,01,01,000306
2260031,06,01,01,000306
2260031,07,01,02,000306
2260031,08,01,01,000918
2260031,09,01,02,000306
2260031,10,01,01,000153
2260031,11,01,01,000306
2260031,12,01,02,000306
2260031,13,01,01,000306
2260031,14,01,02,000306
2260031,15,01,01,000306
2260031,16,01,01,000306
2260031,17,01,01,000306
2260031,18,01,01,000306
2260031,19,01,01,000306
2260031,19,02,01,000306
2260031,20,01,03,000459
2260032,01,01,02,000370
2260032,03,01,03,000555
2260032,04,01,04,000555
2260032,05,01,05,001850
2260032,06,01,02,000740
2260032,07,01,04,000555
2260032,08,01,01,000555
2260032,09,01,02,000370
2260032,10,01,02,000370
2260032,11,01,01,000185
2260032,11,02,04,000740
2260032,12,01,02,000370
2260032,13,01,01,000370
2260032,14,01,01,000370
2260032,15,01,01,000370
2260032,16,01,01,000370
2260032,17,01,01,000370
2260032,18,01,02,000370
2260032,19,01,01,000370
2260032,20,01,02,000370
2260033,01,01,02,000350
2260033,02,01,02,000525
2260033,03,01,02,000350
2260033,04,01,01,000350
2260033,05,01,02,000350
2260033,06,01,02,000350
2260033,07,01,01,000350
2260033,08,01,01,000350
2260033,09,01,02,000350
2260033,10,01,02,000350
2260033,11,01,01,000350
2260033,12,01,01,000350
2260033,13,01,01,000175
2260033,14,01,01,000350
2260033,15,01,03,000700
2260033,16,01,02,000350
2260033,17,01,01,000350
2260033,18,01,02,000350
2260033,19,01,03,000525
2260033,20,01,03,000525
2260034,01,01,03,001128
2260034,02,01,02,001128
2260034,03,01,02,001128
2260034,04,01,01,000564
2260034,05,01,04,001410
2260034,06,01,02,000564
2260034,07,01,02,000564
2260034,08,01,02,000846
2260034,09,01,02,000564
2260034,10,01,01,000564
2260034,11,01,01,001410
2260034,17,01,03,000846
2260034,18,01,02,000846
2260034,19,01,01,000282
2260034,21,01,01,000564
2260035,01,01,01,000372
2260035,02,01,01,000372
2260035,04,01,01,000186
2260035,05,01,02,000372
2260035,06,01,01,000372
2260035,07,01,02,000558
2260035,08,01,02,000372
2260035,09,01,01,000372
2260035,09,02,01,000372
2260035,10,01,01,000372
2260035,11,01,02,000744
2260035,12,01,01,000372
2260035,13,01,02,000372
2260035,14,01,01,000372
2260035,15,01,02,000372
2260035,16,01,01,000372
2260035,18,01,01,000372
2260035,19,01,01,000372
2260035,20,01,02,000372
2260035,21,01,02,000372
2260036,01,01,01,000292
2260036,02,01,01,000146
2260036,03,01,02,000438
2260036,04,01,02,000438
2260036,05,01,01,000146
2260036,06,01,01,000146
2260036,07,01,02,000292
2260036,09,01,01,000146
2260036,10,01,02,000292
2260036,11,01,01,000438
2260036,12,01,02,000292
2260036,13,01,03,000438
2260036,14,01,01,000292
2260036,15,01,02,000292
2260036,16,01,01,000292
2260036,17,01,01,000292
2260036,18,01,03,000438
2260036,19,01,01,000146
2260036,20,01,01,000146
2260036,21,01,01,000146
2260037,01,01,02,000435
2260037,02,01,02,000290
2260037,03,01,02,000290
2260037,04,01,01,000290
2260037,05,01,02,000435
2260037,06,01,01,000435
2260037,07,01,01,000290
2260037,08,01,03,000580
2260037,09,01,01,000145
2260037,10,01,03,000725
2260037,11,01,01,000145
2260037,12,01,02,000290
2260037,13,01,02,000290
2260037,14,01,02,000290
2260037,15,01,02,000290
2260037,16,01,08,000870
2260037,17,01,02,000290
2260037,18,01,01,000290
2260037,19,01,01,000435
2260037,20,01,02,000290
2260038,01,01,01,000173
2260038,02,01,01,000173
2260038,03,01,01,000173
2260038,04,01,02,000346
2260038,05,01,02,000519
2260038,07,01,01,000173
2260038,08,01,02,000346
2260038,09,01,01,000173
2260038,09,02,01,000173
2260038,10,01,01,000173
2260038,11,01,02,000346
2260038,12,01,01,000173
2260038,13,01,02,000519
2260038,14,01,01,000173
2260038,15,01,01,000346
2260038,17,01,02,000519
2260038,18,01,01,000173
2260038,19,01,01,000173
2260038,20,01,02,000346
2260038,21,01,03,000346
2300001,02,01,03,000507
2300001,03,01,01,000169
2300001,05,01,01,000338
2300005,01,01,01,000376
2300005,02,01,01,000188
2300005,03,01,02,000376
2300005,04,01,02,000376
2300005,05,01,03,000564
2300005,05,02,02,000376
2300007,01,01,03,000864
2300007,02,01,01,000432
2300007,04,01,02,000432
2300007,05,01,02,000648
2300009,01,01,01,000233
2300009,04,01,01,000233
2300009,05,01,01,000466
2300010,01,01,01,000477
2300010,03,01,01,000159
2300010,04,01,02,000318
2300011,01,01,02,000597
2300011,02,01,02,000398
2300011,03,01,01,000597
2300011,04,01,01,000398
2300011,05,01,03,000597
2300011,06,01,02,000597
2300011,07,01,02,000398
2300011,09,01,03,000597
2300011,10,01,02,000398
2300011,11,01,01,000597
2300011,12,01,02,000398
2300011,13,01,02,000597
2300011,16,01,02,000398
2300011,17,01,01,000199
2300011,19,01,06,000796
2300011,21,01,06,000597
2300013,01,01,01,000298
2300013,02,01,01,000149
2300013,03,01,02,000298
2300013,04,01,01,000298
2300013,05,01,01,000149
2300013,06,01,01,000298
2300013,07,01,02,000298
2300013,08,01,01,000298
2300013,09,01,02,000298
2300013,10,01,01,000298
2300013,11,01,02,000298
2300013,12,01,03,000447
2300013,13,01,01,000298
2300013,14,01,01,000298
2300013,15,01,01,000149
2300013,16,01,03,000447
2300013,17,01,01,000298
2300013,18,01,01,000149
2300013,19,01,01,000149
2300013,19,02,01,000149
2300014,01,01,02,000410
2300014,02,01,02,000615
2300014,04,01,03,001025
2300014,05,01,01,000205
2300015,01,01,02,000370
2300015,02,01,01,000370
2300015,03,01,02,000555
2300015,04,01,02,000370
2300015,05,01,02,000370
2300015,06,01,03,000555
2300015,07,01,02,000370
2300015,08,01,02,000370
2300015,09,01,02,000370
2300015,10,01,01,000370
2300015,11,01,02,000555
2300015,12,01,01,000370
2300015,13,01,01,000370
2300015,14,01,02,000370
2300015,15,01,02,000370
2300015,16,01,02,000370
2300015,17,01,02,000370
2300015,19,01,01,000740
2300015,20,01,01,000370
2300016,01,01,01,000604
2300016,03,01,01,000302
2300016,04,01,01,000453
2300016,05,01,04,000302
2300016,06,01,01,000302
2300016,08,01,07,000755
2300016,09,01,02,000302
2300016,11,01,01,000302
2300016,12,01,01,000302
2300016,13,01,01,000151
2300016,14,01,01,000151
2300016,15,01,01,000302
2300016,16,01,02,000604
2300016,17,01,01,000453
2300016,18,01,03,000453
2300016,19,01,02,000302
2300016,20,01,02,000151
2300020,01,01,01,000501
2300020,01,02,01,000167
2300020,02,01,01,000334
2300020,03,01,01,000167
2300020,04,01,02,000334
2300020,05,01,02,000334
2300022,01,01,01,000498
2300022,02,01,02,000498
2300022,03,01,01,000332
2300022,04,02,02,000332
2300022,05,01,02,000332
2300023,01,01,01,000648
2300023,02,01,01,000432
2300023,03,01,03,000648
2300023,04,01,03,000648
2300023,05,01,03,001296
2300023,06,01,01,000864
2300023,07,01,02,000432
2300023,08,01,03,000648
2300023,09,01,01,000432
2300023,11,01,01,000432
2300023,12,01,01,000864
2300023,13,01,01,000648
2300023,14,01,02,000648
2300023,15,01,01,000432
2300023,16,01,01,000432
2300023,17,01,01,000648
2300023,18,01,03,000648
2300023,19,01,01,000648
2300024,01,01,02,000588
2300024,02,01,02,000392
2300024,04,01,01,000196
2300024,04,02,01,000196
2300024,05,01,02,000392
2300301,01,01,02,000348
2300301,02,01,02,000522
2300301,03,01,02,000522
2300301,04,01,01,000348
2300301,05,01,06,001044
2300301,06,01,01,000348
2300301,08,01,03,000522
2300301,09,01,01,000174
2300301,12,01,02,000348
2300301,14,01,01,000174
2300301,16,01,01,000348
2300301,19,01,01,000174
2300302,07,01,01,000187
2300302,08,01,01,000374
2300302,11,01,01,000374
2300302,15,01,01,000748
2300302,16,01,01,000187
2300302,18,01,02,000374
2300302,19,01,04,000935
2300303,02,01,01,000330
2300303,03,01,02,000330
2300303,04,01,01,000330
2300303,06,01,02,000330
2300303,07,01,05,000660
2300303,09,01,01,000330
2300303,11,01,02,000330
2300303,12,01,01,000165
2300303,13,01,01,000330
2300303,14,01,02,000660
2300303,15,01,02,000330
2300303,16,01,01,000330
2300303,18,01,01,000165
2300303,19,01,01,000330
2300303,20,01,05,000825
2300304,01,01,01,000169
2300304,02,01,01,000338
2300304,03,01,04,000676
2300304,04,01,02,000338
2300304,05,01,02,000338
2300304,06,01,01,000507
2300304,07,01,04,000676
2300304,08,01,02,000338
2300304,10,01,02,000338
2300304,11,01,04,000845
2300304,13,01,01,000338
2300304,14,01,01,000338
2300304,15,01,02,000338
2300304,16,01,01,000338
2300304,17,01,01,000676
2300304,19,01,01,000338
2300304,20,01,03,000676
2300305,02,01,02,000266
2300305,03,01,01,000133
2300305,04,01,02,000266
2300305,04,02,01,000133
2300305,05,01,02,000266
2300305,07,01,02,000266
2300305,08,01,01,000266
2300305,10,01,01,000266
2300305,11,01,02,000266
2300305,12,01,01,000266
2300305,13,01,01,000266
2300305,14,01,02,000266
2300305,15,01,01,000133
2300305,16,01,01,000266
2300305,17,01,01,000266
2300305,18,01,01,000133
2300305,19,01,02,000266
2300306,01,01,01,000167
2300306,02,01,03,000668
2300306,03,01,01,000334
2300306,04,01,01,000334
2300306,05,01,02,000334
2300306,06,01,02,000334
2300306,07,01,04,000835
2300306,08,01,03,000501
2300306,10,01,02,000334
2300306,11,01,02,001002
2300306,12,01,02,000668
2300306,13,01,02,000668
2300306,14,01,02,000334
2300306,15,01,01,000334
2300306,16,01,01,000334
2300306,18,01,01,000334
2300306,19,01,02,000334
2300306,20,01,02,000835
2300307,01,01,01,000150
2300307,02,01,01,000150
2300307,03,01,01,000075
2300307,03,02,01,000075
2300307,05,01,02,000150
2300307,06,01,01,000075
2300307,07,01,01,000075
2300307,11,01,01,000075
2300307,11,02,01,000075
2300307,12,01,02,000150
2300307,13,01,01,000075
2300307,14,01,01,000075
2300307,15,01,02,000150
2300307,15,02,01,000075
2300307,18,01,01,000150
2300307,19,01,01,000075
2300307,20,01,01,000075
2300308,01,01,01,000435
2300308,02,01,02,000290
2300308,03,01,02,000290
2300308,04,01,02,000290
2300308,05,01,02,000870
2300308,06,01,01,000290
2300308,07,01,02,000290
2300308,08,01,02,000435
2300308,09,01,02,000290
2300308,10,01,01,000290
2300308,11,01,01,000145
2300308,12,01,02,000435
2300308,13,01,02,000290
2300308,14,01,01,000145
2300308,16,01,02,000435
2300308,17,01,02,000290
2300308,19,01,01,000145
2340001,01,01,01,000306
2340001,03,01,02,000459
2340001,04,01,01,000612
2340001,05,01,01,000306
2340002,01,01,02,000358
2340002,02,01,04,000716
2340002,03,01,01,000537
2340002,04,01,02,000537
2340002,05,01,02,000358
2340003,01,01,02,000266
2340003,02,01,01,000532
2340003,03,01,01,000399
2340003,04,01,01,000266
2340003,05,01,03,000399
2340005,01,01,02,000584
2340005,02,01,02,000584
2340006,01,01,01,000408
2340006,02,01,02,000408
2340006,05,01,01,000408
2340007,01,01,02,000298
2340007,02,01,01,000298
2340007,03,01,01,000298
2340007,04,01,01,000298
2340008,02,01,01,000127
2340008,05,01,01,000254
2340011,01,01,03,000876
2340011,03,01,02,000657
2340011,04,01,01,000438
2340011,05,01,01,000438
2340015,01,01,01,000422
2340015,02,01,01,000422
2340015,05,01,01,000422
2340016,02,01,02,000322
2340016,03,01,02,000483
2340016,05,01,01,000322
2340017,01,01,01,000417
2340017,02,01,01,000278
2340017,02,02,01,000139
2340017,03,01,01,000278
2340017,05,01,01,000139
2340018,03,01,01,000438
2340018,04,01,02,000292
2340018,05,01,01,000146
2340019,02,01,01,000368
2340019,02,02,02,000368
2340019,03,01,02,000552
2340019,03,02,01,000368
2340019,04,01,01,000368
2340019,05,01,01,000368
2340020,02,01,01,000478
2340020,04,01,01,000478
2340020,05,01,02,000478
2340024,01,01,01,000298
2340024,02,01,02,000298
2340024,03,01,01,000298
2340024,04,01,02,000298
2340024,05,01,02,000298
2340025,02,01,03,000687
2340025,03,01,03,000458
2340025,04,01,01,000916
2340025,05,01,01,000229
2340027,01,01,01,000206
2340027,01,02,01,000206
2340027,03,01,02,000412
2340027,04,01,02,000412
2340027,05,01,01,000206
2340028,01,01,01,000310
2340028,05,01,01,000620
2340029,01,01,02,000564
2340029,02,01,03,000564
2340029,04,01,02,000752
2340029,05,01,01,000564
2340030,01,01,03,000600
2340030,03,01,01,000400
2340030,04,01,02,000400
2340030,05,01,02,000600
2340031,01,01,02,000332
2340031,02,01,01,000332
2340031,04,01,01,000166
2340031,05,01,01,000166
2340032,01,01,01,000450
2340032,02,01,03,000450
2340032,03,01,02,000300
2340032,05,01,01,000300
2340034,01,01,01,000756
2340034,02,01,03,000567
2340034,03,01,01,000189
2340034,05,01,01,000189
2340035,01,01,01,000173
2340035,03,01,02,000346
2340035,05,01,01,000346
2340036,01,01,01,000152
2340036,02,01,01,000152
2340036,03,01,02,000456
2340036,04,01,01,000304
2340037,03,01,02,000424
2340037,04,01,06,001696
2340037,05,01,02,001060
2340038,01,01,01,000225
2340038,02,01,02,000450
2340038,03,01,01,000225
2340038,04,01,01,000225
2340039,01,01,02,000260
2340039,03,01,01,000260
2340039,04,01,02,000260
2340039,05,01,02,000520
2340041,02,01,02,000470
2340041,05,01,02,000470
2340042,02,01,01,000310
2340042,03,01,01,000620
2340042,04,01,01,000155
2340043,01,01,03,000845
2340043,04,01,01,000338
2340043,05,01,01,000169
2340044,01,01,01,000561
2340044,03,01,03,000561
2340044,04,01,04,000561
2340044,05,01,01,000374
2340045,02,01,01,000354
2340045,04,01,02,000354
2340045,05,01,01,000177
2340046,01,01,03,000492
2340046,02,01,03,000492
2340046,03,01,02,000656
2340046,04,01,02,000328
2340047,02,01,03,000685
2340047,03,01,01,000137
2340047,04,01,01,000274
2340047,05,01,04,000548
2340049,01,01,01,000408
2340049,02,01,01,000408
2340049,04,01,02,000612
2340049,05,01,03,000612
2340051,01,01,01,001060
2340051,04,01,02,000530
2340051,05,01,02,000795
2340052,01,01,01,000330
2340052,02,01,03,000660
2340052,04,01,02,000330
2340054,01,01,01,000382
2340054,02,01,01,000191
2340054,04,01,01,000955
2340054,05,01,02,000382
2340055,01,01,02,000384
2340055,02,01,02,000384
2340055,03,01,03,000768
2340055,05,01,01,000192
2340057,02,01,02,000448
2340057,03,01,02,000448
2340057,05,01,02,000448
2340059,01,01,01,000477
2340059,02,01,01,000318
2340059,03,01,02,000318
2340059,05,01,01,000159
2340061,04,01,02,000552
2340061,05,01,04,000736
2340062,01,01,03,000492
2340062,03,01,02,000328
2340062,04,01,01,000328
2340062,05,01,01,000328
2340065,01,01,02,000460
2340065,03,01,01,000460
2340065,04,01,05,000690
2340065,05,01,02,000460
2340066,01,01,01,000147
2340066,02,01,03,000735
2340066,03,01,03,000441
2340066,04,01,02,000294
2340067,02,01,02,000338
2340067,03,01,01,000338
2340067,04,01,02,000338
2340067,05,01,02,000507
2340068,01,01,02,000400
2340068,03,01,02,000400
2340068,04,01,02,000800
2340068,05,01,01,000400
2340068,05,02,03,000600
2340071,01,01,01,000328
2340071,02,01,01,000164
2340071,03,01,02,000328
2340071,04,01,01,000492
2340071,05,01,01,000328
2340072,01,01,01,000166
2340072,02,01,01,000332
2340072,03,01,01,000664
2340072,04,01,01,000166
2340074,02,01,02,000336
2340074,04,01,04,000672
2340075,01,01,02,000340
2340075,02,01,01,000340
2340075,03,01,01,000340
2340076,02,01,01,000765
2340076,03,01,02,000306
2340076,04,01,02,000306
2340076,05,01,01,000153
2340078,01,01,02,000316
2340078,02,01,03,000474
2340078,03,01,01,000158
2340078,04,01,02,000316
2340080,01,01,01,000176
2340080,02,01,02,000704
2340080,03,01,01,000352
2340080,05,01,01,000880
2340081,01,01,01,000360
2340081,03,01,01,000540
2340081,04,01,01,000180
2340081,05,01,02,000360
2340083,01,01,01,000236
2340083,02,01,01,000472
2340083,03,01,01,000472
2340083,04,01,01,000472
2340083,05,01,01,000472
2340084,02,01,02,000328
2340084,02,02,01,000164
2340084,04,01,01,000164
2340084,05,01,01,000328
2340086,01,01,02,000284
2340086,02,01,01,000142
2340086,03,01,01,000142
2340086,04,01,02,000284
2340086,05,01,01,000142
2340088,01,01,02,000328
2340088,02,01,01,000164
2340088,04,01,01,000164
2340088,05,01,01,000328
2340089,01,01,01,000404
2340089,02,01,01,000202
2340089,03,01,02,000404
2340089,04,01,02,000404
2340089,05,01,01,000404
2340090,01,01,02,000368
2340091,02,01,01,000342
2340091,04,01,02,000342
2340091,05,01,02,000513
2340092,01,01,02,000236
2340092,02,01,01,000236
2340092,04,01,05,000590
2340092,05,01,01,000118
2340093,01,01,03,000621
2340093,02,01,02,000414
2340093,03,01,01,000414
2340093,04,01,01,000414
2340093,05,01,02,000414
2340094,01,01,02,000776
2340094,02,01,01,000582
2340094,03,01,02,000776
2340094,04,01,04,001164
2340094,05,01,01,000388
2340095,01,01,02,000346
2340095,02,01,02,000692
2340095,03,01,01,000346
2340095,04,01,02,000346
2340096,01,01,02,000408
2340096,03,01,01,000408
2340099,01,01,02,000576
2340099,02,01,01,000384
2340099,03,01,01,000192
2340099,05,01,02,000576
2340101,01,01,01,000326
2340101,02,01,03,000652
2340101,03,01,01,000326
2340101,04,01,03,000489
2340101,05,01,02,000326
2340102,01,01,02,001230
2340102,02,01,01,000492
2340102,03,01,01,000492
2340102,03,02,02,000492
2340102,03,03,02,000492
2340102,04,01,02,000492
2340102,05,01,02,000492
2340103,01,01,01,000699
2340103,02,01,01,000466
2340103,03,01,02,000466
2340103,04,01,02,000466
2340106,01,01,02,000576
2340106,02,01,02,000384
2340106,03,01,04,000768
2340106,04,01,01,000384
2340106,05,01,03,000768
2340107,02,01,02,001086
2340107,03,01,01,000543
2340107,04,01,03,000543
2340107,05,01,03,000543
2340108,01,01,02,000374
2340108,04,01,02,000561
2340108,05,01,02,000561
2340109,02,01,01,000253
2340109,03,01,01,000253
2340110,01,01,01,000348
2340110,02,01,01,000348
2340110,03,01,03,000870
2340110,04,01,01,000174
2340110,05,01,01,000348
2340113,02,01,02,000382
2340113,03,01,01,000191
2340113,04,01,02,000382
2340113,05,01,02,000382
2340115,01,01,01,000448
2340115,02,01,01,000448
2340115,04,01,04,000896
2340115,05,01,01,000224
2340116,01,01,01,000286
2340116,03,01,01,000286
2340116,05,01,01,000286
2340117,01,01,01,000178
2340117,02,01,02,000356
2340117,03,01,03,000712
2340117,04,01,02,000356
2340119,01,01,01,000176
2340119,02,01,03,000352
2340119,03,01,02,000528
2340119,04,01,03,000528
2340119,05,01,02,000352
2340120,01,01,01,000150
2340120,02,01,01,000150
2340120,03,01,01,000450
2340120,04,01,01,000300
2340121,04,01,02,000312
2340121,05,01,01,000312
2340122,01,01,01,000210
2340122,01,02,01,000210
2340122,01,03,01,000210
2340122,02,01,03,000840
2340122,05,01,01,000420
2340124,01,01,03,000591
2340124,02,01,04,000788
2340124,04,01,02,000394
2340124,05,01,02,000788
2340125,01,01,02,000324
2340125,02,01,02,000486
2340125,03,01,02,000486
2340125,03,02,01,000162
2340125,04,01,05,000810
2340125,05,01,01,000324
2340126,01,01,01,000177
2340126,02,01,02,000354
2340126,03,01,02,000354
2340126,04,01,01,000708
2340126,05,01,01,000177
2340127,02,01,01,000178
2340127,03,01,01,000356
2340127,04,01,02,000534
2340127,05,01,03,000534
2340128,01,01,02,000402
2340128,02,01,02,000804
2340128,03,01,01,000603
2340128,04,01,01,000402
2340128,05,01,02,000603
2340129,01,01,01,000420
2340129,02,01,01,000210
2340131,01,01,02,000270
2340131,02,01,01,000135
2340131,04,01,01,000540
2340131,05,01,01,000270
2340132,03,01,02,000362
2340132,05,01,02,000362
2340134,01,01,04,000825
2340134,02,01,02,000330
2340134,04,01,01,000165
2340134,05,01,02,000330
2340135,01,01,02,000696
2340135,03,01,01,000696
2340135,04,01,01,000464
2340136,03,01,01,000598
2340136,04,01,02,000897
2340136,05,01,02,000598
2340138,04,01,03,000669
2340138,05,01,03,000669
2340139,03,01,02,000776
2340139,04,01,01,000582
2340139,05,01,01,000970
2340140,02,01,04,000948
2340140,04,01,02,000474
2340140,05,01,02,000316
